Gene	cmp0_2297	cmp0_2298	cmp0_2306	cmp0_2307	cmp0_2353	cmp0_2373	cmp0_2414	cmp0_2427	cmp0_2432	cmp0_2460	cmp0_2461	cmp0_2479	cmp0_2510	cmp0_2512	cmp0_2568	cmp0_2581	cmp0_2582	cmp0_2619	cmp0_2636	cmp0_2679	cmp0_2719	cmp0_2759	cmp0_2771	cmp0_2796	cmp0_2847	cmp0_2886	cmp0_2901	cmp0_2964	cmp0_3029	cmp0_3110	cmp0_3165	cmp0_3180	cmp0_3191	cmp0_3215	cmp0_3221	cmp0_3225	cmp0_3243	cmp0_3321	cmp0_3353	cmp0_3391	cmp0_3410	cmp0_3420	cmp0_3429	cmp0_3438	cmp0_3454	cmp0_3584	cmp0_3612	cmp0_3633	cmp0_3662	cmp0_3719	cmp0_3833	cmp0_3846	cmp0_3863	cmp0_3901	cmp0_3967	cmp0_3974	cmp0_4042	cmp0_4047	cmp0_4071	cmp0_4192	cmp0_4226	cmp0_4347	cmp0_4373	cmp0_4422	cmp0_4428	cmp0_4433	cmp0_4469	cmp0_4500	cmp0_4511	cmp0_4524	cmp0_4535	cmp0_4544	cmp0_4550	cmp0_4558	cmp0_4608	cmp0_4678	cmp0_4712	cmp0_4716	cmp0_4741	cmp1_4827	cmp1_4850	cmp1_4868	cmp1_4885	cmp1_4892	cmp1_4896	cmp1_4897	cmp1_4901	cmp1_4915	cmp1_4945	cmp1_5015	cmp1_5153	cmp1_5176	cmp1_5224	cmp1_5251	cmp1_5257	cmp1_5276	cmp1_5328	cmp2_5646	cmp2_5781	cmp2_5823	cmp2_5846	cmp2_5866	cmp2_5915	cmp2_5954	cmp2_5980	cmp2_6008	cmp2_6080	cmp2_6117	cmp2_6127	cmp2_6146	cmp2_6147	cmp2_6166	cmp2_6177	cmp2_6206	cmp2_6378	cmp2_6432	cmp2_6504	cmp2_6599	cmp2_6640	cmp2_6673	gmp_6732	gmp_6736	gmp_6741	gmp_6754	gmp_6756	gmp_6765	gmp_6785	gmp_6789	gmp_6795	gmp_6806	gmp_6814	gmp_6818	gmp_6825	gmp_6830	gmp_6833	gmp_6834	gmp_6835	gmp_6846	gmp_6852	gmp_6854	gmp_6873	gmp_6874	gmp_6886	gmp_6893	gmp_6895	gmp_6897	gmp_6901	gmp_6902	gmp_6919	gmp_6946	gmp_6953	gmp_6955	gmp_6968	gmp_6974	gmp_6977	gmp_6978	gmp_7008	gmp_7012	gmp_7016	gmp_7017	gmp_7022	gmp_7028	gmp_7038	gmp_7046	gmp_7057	gmp_7069	gmp_7073	gmp_7083	gmp_7087	gmp_7096	gmp_7106	gmp_7108	gmp_7112	gmp_7114	gmp_7116	gmp_7132	gmp_7139	gmp_7140	gmp_7160	gmp_7161	gmp_7166	gmp_7171	gmp_7179	gmp_7183	gmp_7190	gmp_7196	gmp_7202	gmp_7204	gmp_7210	gmp_7216	gmp_7232	gmp_7254	gmp_7265	gmp_7268	gmp_7269	gmp_7270	gmp_7272	gmp_7274	gmp_7279	gmp_7286	gmp_7289	gmp_7290	gmp_7304	gmp_7305	gmp_7307	gmp_7314	gmp_7315	gmp_7318	gmp_7319	gmp_7323	gmp_7332	gmp_7333	gmp_7340	gmp_7354	gmp_7361	gmp_7363	gmp_7364	gmp_7370	gmp_7378	gmp_7382	gmp_7393	gmp_7395	gmp_7412	gmp_7416	gmp_7421	gmp_7430	gmp_7433	gmp_7434	gmp_7450	gmp_7454	gmp_7461	gmp_7497	gmp_7500	gmp_7502	gmp_7509	gmp_7527	gmp_7530	gmp_7536	gmp_7540	gmp_7551	gmp_7556	gmp_7565	gmp_7566	gmp_7572	gmp_7574	gmp_7581	gmp_7598	gmp_7604	gmp_7607	gmp_7608	gmp_7612	gmp_7614	gmp_7619	gmp_7623	gmp_7645	gmp_7647	gmp_7650	gmp_7665	gmp_7680	gmp_7688	gmp_7692	gmp_7696	gmp_7701	gmp_7733	gmp_7739	gmp_7742	gmp_7746	gmp_7752	gmp_7768	gmp_7769	gmp_7776	gmp_7779	gmp_7780	gmp_7789	gmp_7793	gmp_7815	gmp_7816
PAIP2_cluster9	0.14457	0.194269	0	0.165543	0.307744	0	0.222479	0.129552	0.238565	0	0.224397	0.231402	0.223107	0.136068	0.214644	0.174494	0.32548	0.122625	0.218224	0.261813	0	0.131675	0.170561	0	0.131682	0.16907	0.23919	0.208205	0	0.136312	0	0.107162	0.172042	0.266728	0.241855	0.151533	0.218959	0.247093	0.234873	0	0.264503	0.161999	0.212659	0.224948	0.169244	0.147981	0	0.201228	0.22627	0.167802	0.144303	0.221815	0.265086	0.228055	0.219338	0	0	0.343492	0	0	0.245648	0.141839	0.161259	0.310054	0.151887	0.218924	0.187754	0	0.271798	0.304004	0.233375	0	0.180017	0.181321	0	0.146963	0.152743	0.133398	0.285757	0.205043	0.207935	0.128825	0.361132	0.303495	0	0.24502	0.21524	0.15004	0.140621	0.171825	0.210199	0.199986	0.144907	0.22709	0.131052	0.278574	0.173323	0.165662	0	0.140467	0	0	0.245551	0.240363	0.274354	0.164528	0.152232	0.215863	0	0.317764	0.174061	0.170577	0	0.240227	0	0.169562	0.24879	0.161163	0.160536	0.151487	0.171362	0.15126	0.174009	0.231024	0	0	0	0.208368	0.231531	0	0.269933	0.231166	0.16059	0	0.156961	0.14034	0.210978	0.241416	0	0.305114	0.16159	0	0.224638	0.221797	0.245205	0.214898	0.222102	0.255507	0	0	0	0	0.153924	0	0.239302	0	0.199231	0	0	0.284034	0.318614	0.144877	0	0.223313	0.221476	0.15286	0	0	0	0.21361	0.241601	0.156432	0.210656	0.169054	0	0.142083	0.153354	0.150261	0	0.233967	0.246355	0.210549	0.235555	0.160685	0	0.237725	0	0.158738	0.307728	0.163847	0.141272	0	0.164849	0.172561	0	0.198535	0.167725	0	0.129198	0	0.217698	0	0	0.277688	0.141792	0.165886	0	0.186673	0.341349	0.312264	0	0.170447	0.169979	0	0.1581	0	0	0	0	0	0	0.160374	0.376643	0	0.157037	0	0	0.172309	0.163302	0.309044	0	0.172629	0.304349	0.170788	0.228973	0	0.288417	0.272084	0	0.162961	0.169291	0.158817	0.150809	0.190504	0	0	0.168675	0.149315	0	0.190437	0	0	0	0.167771	0	0	0	0.166881	0	0.240409	0.139011	0	0	0.147454	0.136229	0.163919	0.232177	0.149523	0	0.150551	0	0.253296	0.156696	0.154864	0.17358	0	0.237571
DUSP22_cluster9	0	0	0	0	0	0	0	1.38507	0	0	0	0	0	0	0	0	0	1.311007	0	0	0	0	0	0	0	1.807562	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.857065	0	0	0	0	0	0	1.58689	0	0	0	0	0	0	0	1.571213	0	0	0	0	0	0	0	1.451089	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.501766	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.547643	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.809085	0	0	0	0	0	0	0	1.673655	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.644998	0	1.510377	0	0	0	0	0	0	0	0	0	1.645764	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.715173	0	0	0	0	0	0	0	1.699491	0	1.745901	0	0	0	0	0	0	0	0	2.375117	1.668442	0	0	0	0	0	0	0	0	0	0	1.43967	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.609578	0	0	0	0	0	0	0
NQO2_cluster9	1.29007	0	0	0	0	0	0	1.156058	0	0	0	1.192183	0	1.214203	0	0	0	0	1.37696	0	0	0	0	0	0	0	0	0	1.193088	2.106832	0	0	1.085564	0	0	0	0	0	0	0	1.492779	0	0	1.158926	0	0	0	0	0	0	0	0	0	0	0	1.155612	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.618017	0	1.311423	0	1.683443	0	0	0	0	0	0	1.542106	1.546043	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.362068	0	1.417787	0	0	0	0	0	0	1.281761	0	0	0	0	0	1.552772	0	0	1.47156	0	0	1.460931	0	0	0	0	1.291751	1.980805	0	0	0	1.299257	0	0	0	0	0	1.263289	0	0	0	0	1.344143	0	0	1.942478	0	1.509964	0	0	0	0	0	0	0	0	0	0	0	1.478022	0	0	0	0	0	1.329214	0	0	1.267876	0	0	0	0	0	0	0	1.433876	0	0	0	0	1.373008	0	1.260647	0	0	0	0	0	0	0	0	0	0	1.549245	0	0	0	0	1.976188	0	1.523013	1.762328	0	2.150997	1.516806	1.233998	0	0	0	0	0	1.48484	0	0	0	0	0	1.488624	0	0	0	0	2.390565	1.540451	0	1.524031	0	0	0	0	0	0	0	1.417201	0	1.202057	0	1.31356	0	0	0	0	0	0	2.079988	0	0	0	0	0	0	0	2.148546	0	0	1.315804	2.105552	1.462727	0	0	0	0	0	1.304979	1.398274	0	0	0	0
F13A1_cluster9	0	0	2.227398	0	0	0	0	0	0	0	0	0	0	0	0	3.483619	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.347827	0	0	0	3.488151	0	0	2.361538	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.804298	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.941478	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.126527	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.302847	2.839558	0	0	0	0	0	0	0	0	0	0	2.940015	0	0	0	0	0	0	0	0	0	3.46605	0	0	0	0	0	0	0	0	0	0	3.393479	0	0	0	0	0	0	0	3.277102	0	0	0	0	0	0	3.44	0	0	0	0	3.038032	0	0	0	0	0	0	0	0	0	0	0	3.381656	0	0	4.215685	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.919562	0	0	0	0	0
PAK1IP1_cluster9	0	0	1.052678	0	1.18539	0	0	0	0	0	0	0	0	0	0	0	1.942238	0	0	0	0	0	0	0	0	1.595193	0	1.389072	0	0	0	0	0	0	0	0	0	0	1.279445	0	0	1.080796	0	1.225373	0	1.974558	1.247622	0	0	2.239031	0	0	1.444022	0	1.463342	0	0	0	0	1.263119	0	0	0	1.308277	1.433074	0	0	0	1.146857	0	0	0	0	2.095273	0	0	1.441152	0	0	1.934603	1.1327	0	0	0	0	0	0	1.415645	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.036698	0	0	0	0	0	0	1.596387	0	0	0	0	0	0	0	0	0	0	0	1.160698	0	0	0	0	1.542258	0	0	0	1.324126	0	0	0	1.439396	0	0	0	1.479753	0	0	0	0	1.490232	0	0	0	0	0	0	0	0	0	1.409422	1.339948	0	0	0	0	1.47761	0	1.562764	0	1.634362	0	0	0	0	0	0	1.340567	0	0	0	0	1.341987	1.40471	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.507193	0	0	0	0	0	0	1.33783	0	0	0	0	1.3176	0	1.608188	0	0	0	1.639201	0	1.265725	0	0	1.548774	0	1.589251	0	1.481661	0	0	1.625761	0	0	0	0	0	0	2.160389	0	0	0	1.472416	0	0	0	1.422898	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.226273	0	0	1.410766	0	0	0	1.379797	0	0	0	0	0
DEK_cluster9	1.251032	1.188722	1.365383	1.012951	0.627689	1.198274	1.434977	1.121075	0.842796	1.47356	1.772628	1.887917	1.287101	1.359618	1.516578	1.232899	1.028455	0.866409	1.335298	0.7552	1.336862	0	0	1.223663	0.657898	1.463041	0.845004	1.040212	1.335975	1.66817	0.766879	1.41651	1.052716	0.769376	0	1.311286	1.547062	1.2345	0.677492	0.794382	1.023616	0.572305	1.062464	1.450896	1.195801	1.653191	0.934288	1.005356	1.384532	1.185614	1.441905	0	1.081365	1.611332	0	1.294009	0	0.767471	0	1.769607	0	1.002173	0.805666	0.979711	0	1.093769	0.938038	1.048733	0.607285	1.518832	1.505251	0.87023	0.635961	0.905896	1.419468	0.73424	0	1.490265	0.824264	0	0.599787	0.910218	1.181156	1.174513	0	1.224141	1.07536	1.060113	0.702559	1.486889	0.742585	0.706504	0	0	1.13405	0.803547	1.224622	0	0.841542	1.215533	1.254213	1.419591	0.867477	1.200879	0	0	0	1.078476	1.735949	1.122591	0	1.476086	0.750055	0	1.464138	0.847149	0.717634	0	1.134275	0.756844	0	0	1.738735	1.154223	0	1.427032	1.50549	1.646007	1.635891	0.805597	1.557241	1.154929	1.389669	0.723225	0.784191	1.402305	1.054068	0	0	1.320152	0	1.20914	0	1.10812	1.414585	0	0.784634	0	1.115966	1.064279	1.365328	1.039846	2.431847	0	0	1.396764	0.703837	0	1.055453	0.709531	0.711886	1.253695	1.354659	1.115693	0	0	1.170282	1.205678	1.498966	1.848472	0.85352	0.781548	0	0	1.113512	1.003892	0.76617	1.061678	0	0	0	1.663238	1.176856	0	1.311484	0.839827	0.764993	0.79307	1.087134	0.818593	0.998168	1.040509	0	1.493255	0	0	0.837969	0.79809	0.91285	0	0.769077	0	0	0.693678	0.708409	1.172075	1.355094	1.142239	0.852706	0	0.865854	0	0.84923	1.827928	0.789883	0.867991	0	0.947844	1.603025	0	1.640216	0.801243	1.190122	0.811982	0.784571	0.833451	0	1.21746	0.815872	0.690503	0.772744	0.862469	1.075198	1.206715	0.808909	0.830505	0	0	0	1.151408	0.845796	0	1.065547	0.951778	0	1.273813	0	0.745992	0	0.951439	1.086545	0	1.164543	1.451806	0.795634	1.202244	1.483739	0	0	0	1.20293	0	0	1.04184	1.178855	1.158175	0.669714	1.056456	0.809883	0	0.790855	0.730632	0	0.773714	1.226434	1.147619	1.186929
ALDH5A1_cluster9	1.864229	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.381854	0	0	2.205271	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.970683	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.823502	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.974459	0	1.984079	0	0	0	0	0	0	2.560113	0	0	0	0	0	0	0	0	1.828417	0	0	0	0	1.800769	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.192086	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.166209
SYNGAP1_cluster9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.065534	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.936632	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.440856	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.359377	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.562694	0	2.878392	0	2.866301	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
STK38_cluster9	0	0	1.483401	0	0	0	0	0	0	0	0	0	0	1.279242	0	0	0	0	0	2.009751	0	0	0	2.302644	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.572736	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.042408	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.258491	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.882259	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.202199	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.117357	2.262342	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SUPT3H_cluster9	0	0	0	0	1.457844	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.651091	0	0	0	1.820008	0	0	0	1.502708	0	0	1.651309	0	0	0	0	0	0	0	0	0	0	0	1.563474	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.922298	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.63442	0	0	0	0	0	0	0	1.427477	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.832749	0	0	0	0	0	0	2.648764	0	0	0	0	0	0	0	0	0	0	1.921952	1.980081	0	0	0	1.815189	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.772797	2.201422	0	0	0	0	0	0	0	2.737548	0	0	0	0	0	0	0	1.981782	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FYN_cluster9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.647516	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.919961	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.093748	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.81623	0	0	0	0	0	0	0	0	0	0	2.184809	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.768519	0	0	0	0	0	0	0	2.05099	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
L3MBTL3_cluster9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.924009	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.530036	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.982657	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.980866	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.224453	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TBPL1_cluster9	0	0	0	0	0	0	0	0	0	0	0	1.274673	0	0	1.182358	1.664839	0	0	0	0	0	0	0	0	0	0	0	1.404649	0	1.839247	0	1.770892	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.919906	0	0	0	0	0	0	0	0	1.458095	0	0	0	0	0	0	0	2.0494	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.9563	0	0	0	0	0	0	0	0	0	0	1.418097	0	0	1.532054	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.537648	0	0	0	0	0	0	0	0	0	0	0	1.538431	0	1.559551	0	0	0	0	0	0	1.389158	1.455538	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.614441	0	0	0	1.42523	0	0	0	0	0	0	0	0	0	0	0	0	0	1.421186	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.232664	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.451888	0	0	0	0	0	0	0	0	0	1.438857	0	0	0	0	0	0	0	0	0	0	0	0	0	1.6359	0	0	0	0	0	0	0	1.299754	0	0	0	0	0	0	1.973213	0	0	0	0	0
HEBP2_cluster9	0	1.098189	0.891939	0.935802	0	0	0	0	0	1.925214	1.793923	1.51046	0	0	1.715957	0	1.163662	1.386369	0	0	0	0	0	0	1.052725	0	0	0	0	0	0	0	0	1.231105	0	0	1.010624	0	1.08408	0	0.945654	1.295087	0	1.038263	0	1.183026	0	0	0	0	0	0	0	1.289174	1.239899	1.035297	0	0	0	1.070248	1.388629	1.133922	0	1.56767	0	0	1.225549	1.186604	0	0	0	0	0	1.449555	0	0	0	0	0	0	0	1.029879	0	0	0	0	0	2.077563	0	1.373648	2.058084	0	1.158452	0	1.047683	0	0	0	0	0	0	1.311472	0	1.358753	0	0	0	0	0	0	1.391517	1.928512	1.697324	0	0	0	0	0	1.283394	1.211053	0	1.209235	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.929984	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.352753	0	0	0	0	0	1.139114	0	1.251483	0	0	0	1.324137	0	0	1.207518	0	0	1.190823	0	1.259905	1.13587	0	0	0	0	0	0	0	1.284589	0	0	0	0	0	0	0	2.3546	0	0	0	0	1.340862	0	0	1.506416	0	1.387945	1.303687	0	1.133548	0	0	0	1.364445	1.116409	0	0	0	0	0	1.964207	0	0	1.282529	0	0	0	0	0	0	0	0	0	0	0	0	1.380065	0	0	0	0	0	1.255826	0	0	0	0	0	0	0	1.176801	0	0	0	1.076522	0	1.196837	0	1.896792	0	0	0	0	0	0	1.11131	0	1.363536	0	0	1.310435	1.071634	0	1.295921	0	0	1.653372	1.252693	0	0	1.298495	0
ZBTB2_cluster9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.785853	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.204398	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.497108	0	0	0	2.242579	0	0	2.557325	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.300893	0	2.433489	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.343236	2.051729	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.235766	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.042361	0	0	0	0	0	0	0	0	0	0	0	2.302188	0	0	0	0
FBXO5_cluster9	0	0	0	2.320653	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.845977	0	0	0	0	1.910877	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.703963	0	0	0	0	3.11309	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.214136	2.986228	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.421023	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SYNJ2_cluster9	0	0	0	0	0	0	0	0	0	0	0	0	0	1.738367	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.681761	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.737011	0	0	0	0	0	0	2.222656	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.557814	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.829297	0	0	0	0	0	0	2.498506	0	0	0	2.423774	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
