Gene	cmp0_2276	cmp0_2284	cmp0_2310	cmp0_2320	cmp0_2327	cmp0_2369	cmp0_2381	cmp0_2392	cmp0_2395	cmp0_2405	cmp0_2417	cmp0_2434	cmp0_2452	cmp0_2455	cmp0_2464	cmp0_2483	cmp0_2492	cmp0_2494	cmp0_2506	cmp0_2515	cmp0_2535	cmp0_2536	cmp0_2544	cmp0_2550	cmp0_2573	cmp0_2602	cmp0_2603	cmp0_2631	cmp0_2647	cmp0_2652	cmp0_2700	cmp0_2705	cmp0_2706	cmp0_2708	cmp0_2740	cmp0_2748	cmp0_2772	cmp0_2786	cmp0_2797	cmp0_2823	cmp0_2858	cmp0_2873	cmp0_2887	cmp0_2916	cmp0_2944	cmp0_2959	cmp0_2968	cmp0_2970	cmp0_2983	cmp0_2992	cmp0_2995	cmp0_2997	cmp0_3004	cmp0_3034	cmp0_3040	cmp0_3061	cmp0_3073	cmp0_3075	cmp0_3077	cmp0_3083	cmp0_3091	cmp0_3127	cmp0_3138	cmp0_3147	cmp0_3154	cmp0_3167	cmp0_3208	cmp0_3268	cmp0_3272	cmp0_3306	cmp0_3325	cmp0_3327	cmp0_3333	cmp0_3343	cmp0_3387	cmp0_3395	cmp0_3401	cmp0_3422	cmp0_3427	cmp0_3443	cmp0_3446	cmp0_3453	cmp0_3458	cmp0_3460	cmp0_3474	cmp0_3478	cmp0_3519	cmp0_3520	cmp0_3529	cmp0_3541	cmp0_3551	cmp0_3553	cmp0_3556	cmp0_3574	cmp0_3579	cmp0_3590	cmp0_3599	cmp0_3606	cmp0_3624	cmp0_3625	cmp0_3641	cmp0_3645	cmp0_3658	cmp0_3682	cmp0_3708	cmp0_3728	cmp0_3754	cmp0_3781	cmp0_3788	cmp0_3790	cmp0_3797	cmp0_3812	cmp0_3824	cmp0_3836	cmp0_3839	cmp0_3849	cmp0_3860	cmp0_3866	cmp0_3867	cmp0_3887	cmp0_3908	cmp0_3925	cmp0_3927	cmp0_3933	cmp0_3935	cmp0_3940	cmp0_3964	cmp0_4018	cmp0_4022	cmp0_4023	cmp0_4025	cmp0_4026	cmp0_4054	cmp0_4080	cmp0_4084	cmp0_4097	cmp0_4127	cmp0_4128	cmp0_4131	cmp0_4138	cmp0_4141	cmp0_4191	cmp0_4201	cmp0_4208	cmp0_4209	cmp0_4212	cmp0_4229	cmp0_4237	cmp0_4258	cmp0_4268	cmp0_4278	cmp0_4293	cmp0_4297	cmp0_4308	cmp0_4314	cmp0_4330	cmp0_4346	cmp0_4348	cmp0_4352	cmp0_4377	cmp0_4390	cmp0_4411	cmp0_4417	cmp0_4429	cmp0_4453	cmp0_4471	cmp0_4480	cmp0_4486	cmp0_4495	cmp0_4509	cmp0_4542	cmp0_4559	cmp0_4567	cmp0_4568	cmp0_4579	cmp0_4596	cmp0_4604	cmp0_4612	cmp0_4621	cmp0_4622	cmp0_4627	cmp0_4633	cmp0_4663	cmp0_4667	cmp0_4672	cmp0_4681	cmp0_4687	cmp0_4688	cmp0_4692	cmp0_4705	cmp0_4760	cmp0_4763	cmp1_4791	cmp1_4798	cmp1_4839	cmp1_4844	cmp1_4920	cmp1_4939	cmp1_4975	cmp1_4978	cmp1_5016	cmp1_5021	cmp1_5039	cmp1_5050	cmp1_5063	cmp1_5064	cmp1_5097	cmp1_5098	cmp1_5113	cmp1_5144	cmp1_5156	cmp1_5184	cmp1_5198	cmp1_5204	cmp1_5210	cmp1_5230	cmp1_5234	cmp1_5260	cmp1_5266	cmp1_5324	cmp2_5463	cmp2_5466	cmp2_5504	cmp2_5690	cmp2_5720	cmp2_5765	cmp2_5771	cmp2_5775	cmp2_5865	cmp2_5895	cmp2_5902	cmp2_5918	cmp2_5926	cmp2_5957	cmp2_6042	cmp2_6116	cmp2_6128	cmp2_6192	cmp2_6219	cmp2_6238	cmp2_6302	cmp2_6313	cmp2_6400	cmp2_6450	cmp2_6486	gmp_6832	gmp_7218	gmp_7222
SKP2_cluster10	0	0	0	0	1.44559	0	0	1.363697	0	0	0	0	0	0	1.250556	0	0	0	0	0	1.448313	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.325851	0	1.854082	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.550819	0	0	1.596797	0	0	0	1.70152	0	0	0	1.586392	0	0	0	0	0	1.138315	0	0	0	0	0	0	0	0	1.226597	0	0	0	0	1.556801	0	1.175228	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.209008	0	0	0	0	0	0	1.561195	0	0	1.744208	0	0	0	0	0	0	0	0	0	0	0	1.665695	0	0	0	0	1.393151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.568193	0	1.418933	0	1.282529	0	1.398671	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.441579	0	0	0	0	0	0	0	0	0	0	1.654947	0	0	0	0	0	1.77419	0	0	0	0	0	0	0	0	0	0	0	0	0	1.429231	1.840378	0	1.725141	1.299938	1.440017	0	0	0	0	0	0	1.581898	0	0	0	0	0	1.786625	1.6827	1.296515	0	0	0	0	0	0	0	0
PELO_cluster10	0	0	0	0	0	0	0	0	0	0	0	0	0	1.839272	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.915007	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.582267	0	0	0	0	0	0	2.043191	0	0	0	0	0	0	0	1.938984	1.721467	0	0	0	0	0	2.179954	0	0	0	2.850107	0	0	1.957764	0	0	1.511192	0	0	0	2.204926	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.67849	0	1.830489	2.104773	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.954976	0	0	0	0	0	0	0	0	0	1.465988	0	0	0	0	0	0	0	2.165888	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.696794	0	0	0	0	0	0	0	0
PDE4D_cluster10	0	0	0	0	1.85399	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.316592	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.997461	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.330968	0	0	0	0	0	0	0	0	0	0	0	0	1.983424
GFM2_cluster10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.879037	0	0	0	0	1.892926	0	0	0	0	0	0	0	0	0	1.759338	0	0	0	0	1.73287	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.912449	0	0	0	0	0	0	0	1.69519	0	0	0	0	0	0	0	0	0	0	0	0	2.01347	0	0	0	0	1.81047	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.86644	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.764997	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.854527	0	0	0	0	0	0	0	0	0	1.587098	0	0	0	0	0	1.776975	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.872987	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.856914	0	0	0	0	0	0	0	0	0	0	0	2.096936	0	0	0	0	0	0	0	0	0	2.201981	0	0	0	0	0	0	0
GIN1_cluster10	0	0	0	0	0	0	0	0	0	0	0	0	2.574657	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.190269	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.568083	0	0	0	0	0	3.308323	0	0	0	0	0	0	0	0	0	2.421341	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FNIP1_cluster10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.005223	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.868192	0	0	0	1.873438	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PAIP2_cluster10	0.245479	0.213387	0.154985	0.137565	0	0.146026	0.213038	0.222251	0.151738	0.149217	0.153212	0.183345	0.180622	0	0	0.191313	0.219568	0.188532	0.144313	0.169339	0.136279	0.166851	0.162173	0.154163	0	0.172477	0.174408	0.175601	0.166578	0.171346	0.126661	0.231938	0	0.307376	0.129127	0.176431	0.218422	0.17446	0.247192	0.187423	0	0.15738	0.204187	0	0.135572	0	0.126257	0.271248	0.154876	0.217765	0.157266	0.238476	0.273373	0.172814	0.206368	0.16444	0.270105	0	0.208004	0.211384	0.170285	0	0	0.12822	0	0	0	0.306566	0.159917	0.137183	0.171247	0.107109	0.251073	0	0.143195	0.156923	0.194981	0.184332	0.156244	0.164309	0.115417	0.175441	0.155107	0	0	0.146487	0.153662	0.221166	0	0.204326	0.315119	0	0.319539	0.253643	0.147833	0	0.284196	0.187423	0.167678	0	0.106173	0	0.133756	0.228405	0.19704	0	0	0	0.137251	0.212376	0.232	0.1469	0	0.219476	0.164121	0.260491	0.161136	0.24253	0	0.197153	0.247539	0.155586	0.176729	0.199855	0.155401	0	0.156734	0.145539	0	0.23965	0	0.185387	0.176593	0.140758	0	0	0.153656	0.13446	0.165916	0.132103	0.112097	0.15945	0	0	0	0.233673	0	0.176792	0.163096	0.158699	0.165188	0	0.151692	0.226612	0	0.137479	0.133514	0.114232	0.241359	0.132148	0	0	0.167555	0.260434	0.27269	0.240363	0.255496	0.137778	0.245156	0.131682	0.157945	0.157611	0	0.200248	0.180161	0	0.26868	0	0.173528	0.152117	0	0	0.161832	0.158268	0.162201	0.138278	0.239808	0.223222	0.135645	0.232225	0.120114	0.149059	0	0	0.144117	0.299587	0.236416	0.243375	0	0.220224	0.190697	0.291726	0.220557	0	0.158882	0	0.332492	0	0.207573	0.162777	0.130619	0.223715	0.1343	0.221967	0.132818	0.417628	0.279857	0.207251	0.133686	0.190188	0.244899	0.286101	0.162327	0.122318	0	0.224304	0.203756	0.122649	0	0.173975	0.426996	0.257813	0	0	0.241855	0.284844	0.170903	0.237747	0.158334	0.172527	0	0.165692	0.235641	0.224471	0.211845	0.209277	0	0
CNOT6_cluster10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.325622	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.205797	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.70552	1.833186	0	0	0	0	0	0	0	2.135004	0	0	0	0	2.184541	0	0	0	0	0	0	0	0	0	1.681059	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.875433	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.688446	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.812388	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DUSP22_cluster10	0	0	0	0	0	0	0	0	0	0	0	0	1.365474	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.220777	0	0	0	0	2.317591	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.281082	0	0	0	0	0	0	0	0	0	0	0	0	1.797993	1.834192	0	0	0	0	0	0	0	0	0	1.713152	0	0	0	1.727151	0	0	0	0	0	0	0	1.81711	0	0	0	0	0	0	1.367743	0	0	0	0	0	0	0	0	0	1.223426	0	0	0	0	0	0	0	0	0	0	0	0	0	1.787269	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NQO2_cluster10	0	0	0	0	0	0	0	0	1.354035	0	1.367191	0.818041	0	0	1.050038	1.207162	0	0	0	0	0	0	0	0	0	0	0	0	1.486459	0	0	2.069703	0	0	0	1.113256	0	0	0	0	0	0	0	0	0	0	1.126659	0	0	0	0	0	0	0	0	0	0	0	1.07163	0	0	0	0	0	0	0	1.337599	0	0	0	0	0	0	0	0	2.425393	0	0	0	0	0	0	0	0	1.497244	1.307176	0	0	0	0	0	0	0	1.600453	0	0	0	0	0	0	0	1.214681	0	0	0	0	0	0	1.224753	0	0	1.310866	0	0	0	1.897944	0	0	1.112012	0	0	0	0	0	0	0	0	0	0	1.069261	1.292993	1.169765	1.11428	1.776333	0	0	0	0	0	0	0	0	0	1.530921	0	0	0	1.115536	1.029111	0	1.474056	1.132528	0	1.429892	0	0	0	0	1.076884	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.357417	1.7936	0	0	0	0	0	0	0	1.21043	0	0	0.940546	0	1.864814	0	0	0	0	0	0	0	1.301611	0	0	0	0	0	1.558499	0	0	2.018839	0	0	0	0	0	0	0	0	0	0	0	0	1.091504	0	0	0	0	0	0	0	0	0	1.435211	0	0	0	0	0	0	0	0	0	0	0	1.320511	0	1.298538
F13A1_cluster10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PAK1IP1_cluster10	0	0	0	0	1.28339	0	0	0	0	0	0	1.729884	0	0	1.570115	1.276374	0	0	0	1.597736	0	1.574259	0	0	0	1.627344	0	1.171546	1.571684	1.616669	0	0	0	0	1.218327	0	0	2.327864	0	0	0	1.484904	0	1.598487	0	0	0	0	0	0	0	0	0	0	0	0	1.471363	0	1.602408	1.15149	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.229797	0	0	0	0	0	0	0	1.382122	0	1.043365	0	0	0	0	0	0	0	1.757675	1.199166	0	1.582068	1.267817	0	0	0	0	0	1.895851	1.504493	0	0	1.416898	1.263788	0	1.826198	0	0	0	0	0	0	1.315336	2.335558	0	2.04221	0	0	1.214949	0	0	0	1.130566	1.367125	2.14226	1.178168	1.328074	0	1.528018	1.775587	0	0	0	0	0	0	0	1.363008	1.10237	0	0	0	0	1.55857	0	0	0	0	0	1.259726	0	1.972156	0	1.241737	0	0	0	0	0	0	1.299958	0	0	0	0	0	1.335983	0	0	0	0	0	1.435242	1.094906	0	1.079685	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.272262	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.783813	0	1.633882	0	0	0	1.278444	0	0	1.636536	0	0	1.424384	0	0	0	0	0	0	0	1.493898	1.151043	0	0	0	0	0	0	0	0
DEK_cluster10	0	0.753847	0	2.478048	0.961074	0	0.752614	0.641083	0.758098	0.745503	0.765463	1.295434	0.902405	0.66068	1.859086	0.675866	0.895685	0.666041	1.248811	0.846034	1.801391	1.178894	0.810232	0.770214	1.540786	1.827966	0	1.240718	1.441478	1.210653	1.674264	0	1.233884	1.373554	0.912352	1.246583	0.891008	1.232652	1.00837	1.324243	0	0.786287	0.721347	0	1.354659	1.224986	1.092566	0.606054	1.340216	0.769316	1.111166	2.175279	0.6829	1.726792	1.031033	0.821559	0	1.678538	1.039206	1.056097	0.850761	0.799897	0	0	1.133128	0	0	0.765816	0	1.18711	1.209955	1.070257	0.72422	1.16631	1.599712	1.108747	1.19308	1.722922	1.352058	0	1.289387	1.073518	1.549865	1.228255	0.838278	0.731863	0	1.3533	1.118803	1.020833	1.113243	0	1.128858	1.267221	1.477176	1.139899	1.269969	1.62186	1.18474	1.162785	0.750166	1.665839	0.945063	0.806903	1.503745	1.003892	0.563324	1.107673	1.814235	0.750277	0.669203	2.542404	1.367556	1.096522	1.420218	0.751387	0.805049	0.856802	1.525038	1.206371	0.874498	1.738148	1.081393	2.118127	1.552804	1.114298	1.356293	1.454252	1.044371	1.338641	2.171762	1.134372	0.882277	0	1.154357	1.144264	1.628493	0.95003	1.435751	0.93338	1.120094	1.126601	1.455297	0	1.443482	1.429836	0	1.766539	0.814841	0	0	1.098258	1.071788	1.132175	0.737218	0.686861	1.886703	1.614221	1.348184	1.143547	1.138868	1.069215	1.183867	0.75122	1.926707	1.898757	0.807317	1.376706	1.224827	0.930408	1.366777	1.113607	1.278311	1.225308	1.423183	0.802935	1.342352	1.09497	1.733929	0.759991	0.819927	1.216318	1.143429	1.768115	0.810372	0	1.037589	0	0.677696	0.820398	1.200196	1.177497	0	1.278722	0.720021	0.864157	0.835204	1.215924	1.848886	0	0	1.928082	0	1.206599	0	0.83406	2.034497	1.234006	1.037054	0.813249	0.922893	0	0.670978	0.784159	1.483796	1.475381	0.807248	1.26816	0.667909	1.343782	0.865174	1.237885	1.146926	1.058475	0	0.792417	0.719825	1.50096	1.501329	1.229227	0	0.743661	1.668212	0.803547	1.479899	0.821632	1.207522	0.839905	0	0.861964	1.120094	0.827813	1.177285	1.121477	0.7484	1.478658	1.021675	0.727026
ALDH5A1_cluster10	0	0	0	0	0	0	0	0	0	0	0	1.182121	0	0	0	1.744423	0	0	0	0	1.757316	0	0	0	0	0	0	0	0	0	0	0	0	0	1.665095	0	0	0	0	0	2.130481	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.068023	0	0	0	2.916287	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.369095	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.257095	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.401057	0	0	0	0	0	0	0	0	0	0	1.612017	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.738804	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LTB_cluster10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.775686	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.674578	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SYNGAP1_cluster10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.406157	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.305018	0	0	0	0	0	0	0	0	0	0	0	0	4.957308	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.690563	0	0	0	0	0	0	0	0	0
STK38_cluster10	2.307863	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.321879	0	0	0	0	0	0	0	0	0	1.919661	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.132283	0	0	2.038004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.686179	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.660238	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.518792	0	0	2.474613	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.427262	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.528685	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SUPT3H_cluster10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.674569	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.463301	0	1.656037	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.809544	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.339261	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.400329	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.643049	0	0	0	0	0	0	0	0	1.32784	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENPP5_cluster10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
